user_id,monetary,recency,frequency,cluster,cluster_name
22876050,50000,219,1,5, low_spending users
8290393,20000,193,1,1,lowest-spending users
4730198,100000,166,1,0,low-moderate-spending users
8990463,100000,114,1,0,low-moderate-spending users
40063705,10000,85,1,1,lowest-spending users
57524973,50000,23,1,5, low_spending users
52802608,30000,299,1,1,lowest-spending users
42857962,100000,205,1,0,low-moderate-spending users
45639055,20000,169,1,1,lowest-spending users
48326617,200000,163,1,2,moderate-spending users
5387497,20000,161,1,1,lowest-spending users
53884051,100000,108,1,0,low-moderate-spending users
26422242,20000,97,1,1,lowest-spending users
40346993,20000,46,1,1,lowest-spending users
28374672,20000,320,1,1,lowest-spending users
16790067,20000,273,1,1,lowest-spending users
48540657,30000,247,1,1,lowest-spending users
51512080,20000,226,1,1,lowest-spending users
41609303,10000,158,1,1,lowest-spending users
19943548,50000,152,1,5, low_spending users
34425733,50000,52,1,5, low_spending users
50447972,50000,292,1,5, low_spending users
40813484,20000,269,1,1,lowest-spending users
33594663,20000,211,1,1,lowest-spending users
44999875,10000,160,1,1,lowest-spending users
39129947,20000,90,1,1,lowest-spending users
36362262,20000,74,1,1,lowest-spending users
43916660,20000,307,1,1,lowest-spending users
36381973,10000,227,1,1,lowest-spending users
43575281,50000,160,1,5, low_spending users
36313964,50000,136,1,5, low_spending users
43026864,20000,358,1,1,lowest-spending users
39442112,50000,357,1,5, low_spending users
48626041,10000,285,1,1,lowest-spending users
48810718,500000,252,1,4,high-spending users
49277993,30000,210,1,1,lowest-spending users
45116543,30000,197,1,1,lowest-spending users
46830376,20000,53,1,1,lowest-spending users
42123245,10000,341,1,1,lowest-spending users
54591632,10000,287,1,1,lowest-spending users
51627454,100000,272,1,0,low-moderate-spending users
39011476,10000,268,1,1,lowest-spending users
49332540,20000,205,1,1,lowest-spending users
32239701,50000,209,1,5, low_spending users
52263176,30000,155,1,1,lowest-spending users
41476703,100000,163,1,0,low-moderate-spending users
55838190,10000,36,1,1,lowest-spending users
45538766,20000,17,1,1,lowest-spending users
29278918,500000,336,1,4,high-spending users
53332482,20000,309,1,1,lowest-spending users
41924110,50000,196,1,5, low_spending users
2996983,50000,165,1,5, low_spending users
38350719,50000,124,1,5, low_spending users
42547389,200000,137,1,2,moderate-spending users
28228939,20000,134,1,1,lowest-spending users
36481964,50000,110,1,5, low_spending users
27195731,20000,99,1,1,lowest-spending users
46559382,50000,32,1,5, low_spending users
46240050,20000,249,1,1,lowest-spending users
56354757,50000,188,1,5, low_spending users
57279077,10000,133,1,1,lowest-spending users
54320143,100000,33,1,0,low-moderate-spending users
46261275,100000,9,1,0,low-moderate-spending users
39435829,10000,277,1,1,lowest-spending users
49957511,10000,174,1,1,lowest-spending users
51518512,10000,53,1,1,lowest-spending users
40051331,20000,36,1,1,lowest-spending users
58124093,30000,41,1,1,lowest-spending users
42244599,100000,3,1,0,low-moderate-spending users
36594619,100000,253,1,0,low-moderate-spending users
30164810,100000,245,1,0,low-moderate-spending users
50700555,10000,240,1,1,lowest-spending users
53062556,10000,215,1,1,lowest-spending users
41443576,10000,202,1,1,lowest-spending users
52184931,50000,155,1,5, low_spending users
41735675,20000,114,1,1,lowest-spending users
49544986,500000,105,1,4,high-spending users
41008306,50000,32,1,5, low_spending users
56731971,100000,32,1,0,low-moderate-spending users
33971800,100000,310,1,0,low-moderate-spending users
34072352,200000,202,1,2,moderate-spending users
45888452,30000,168,1,1,lowest-spending users
40431416,50000,113,1,5, low_spending users
48826207,50000,75,1,5, low_spending users
50160419,20000,19,1,1,lowest-spending users
27252617,100000,365,1,0,low-moderate-spending users
46346267,100000,196,1,0,low-moderate-spending users
4144924,50000,133,1,5, low_spending users
51893047,20000,37,1,1,lowest-spending users
36645774,10000,2,1,1,lowest-spending users
32129938,100000,327,1,0,low-moderate-spending users
46223216,10000,326,1,1,lowest-spending users
49270013,50000,307,1,5, low_spending users
13816094,10000,277,1,1,lowest-spending users
48134464,10000,235,1,1,lowest-spending users
1311045,50000,152,1,5, low_spending users
56215593,10000,96,1,1,lowest-spending users
55774950,20000,46,1,1,lowest-spending users
52062793,20000,45,1,1,lowest-spending users
40489472,50000,31,1,5, low_spending users
27251074,50000,340,1,5, low_spending users
49160733,20000,322,1,1,lowest-spending users
18001257,10000,246,1,1,lowest-spending users
41192522,20000,179,1,1,lowest-spending users
44480509,10000,155,1,1,lowest-spending users
58014982,10000,127,1,1,lowest-spending users
39512354,40000,62,1,5, low_spending users
51487446,20000,17,1,1,lowest-spending users
43346503,20000,12,1,1,lowest-spending users
40907562,20000,354,1,1,lowest-spending users
47534322,20000,332,1,1,lowest-spending users
38545515,100000,163,1,0,low-moderate-spending users
55817323,20000,109,1,1,lowest-spending users
59201709,20000,86,1,1,lowest-spending users
39238755,20000,44,1,1,lowest-spending users
55715451,10000,189,1,1,lowest-spending users
40342156,20000,153,1,1,lowest-spending users
39892731,100000,104,1,0,low-moderate-spending users
58162198,100000,79,1,0,low-moderate-spending users
47168953,20000,9,1,1,lowest-spending users
47435144,10000,366,1,1,lowest-spending users
30558689,100000,336,1,0,low-moderate-spending users
44215154,30000,311,1,1,lowest-spending users
42649862,50000,228,1,5, low_spending users
49926084,20000,208,1,1,lowest-spending users
4056961,30000,190,1,1,lowest-spending users
58182072,10000,95,1,1,lowest-spending users
59281374,10000,66,1,1,lowest-spending users
34865200,10000,67,1,1,lowest-spending users
38884601,20000,57,1,1,lowest-spending users
35858614,10000,1,1,1,lowest-spending users
42848548,20000,305,1,1,lowest-spending users
54869084,50000,262,1,5, low_spending users
40307981,10000,225,1,1,lowest-spending users
37012663,200000,160,1,2,moderate-spending users
20260204,50000,23,1,5, low_spending users
13075698,200000,250,1,2,moderate-spending users
55375260,20000,201,1,1,lowest-spending users
50627116,20000,182,1,1,lowest-spending users
10689801,10000,321,1,1,lowest-spending users
35640438,10000,312,1,1,lowest-spending users
10623209,50000,297,1,5, low_spending users
54769345,10000,280,1,1,lowest-spending users
49550582,20000,264,1,1,lowest-spending users
1120626,30000,184,1,1,lowest-spending users
36858231,100000,159,1,0,low-moderate-spending users
23620056,30000,138,1,1,lowest-spending users
45091282,20000,96,1,1,lowest-spending users
6327438,50000,64,1,5, low_spending users
10336875,30000,274,1,1,lowest-spending users
43363483,50000,227,1,5, low_spending users
8402905,10000,209,1,1,lowest-spending users
46593291,10000,157,1,1,lowest-spending users
20917818,20000,86,1,1,lowest-spending users
9393571,20000,83,1,1,lowest-spending users
47428397,10000,357,1,1,lowest-spending users
47616566,50000,310,1,5, low_spending users
36641091,20000,315,1,1,lowest-spending users
39539759,100000,307,1,0,low-moderate-spending users
22267705,50000,69,1,5, low_spending users
40713920,20000,165,1,1,lowest-spending users
32277815,10000,241,1,1,lowest-spending users
43367144,10000,277,1,1,lowest-spending users
45984367,10000,207,1,1,lowest-spending users
45092679,100000,179,1,0,low-moderate-spending users
37281702,20000,114,1,1,lowest-spending users
52566682,100000,65,1,0,low-moderate-spending users
39302253,100000,49,1,0,low-moderate-spending users
35057153,30000,336,1,1,lowest-spending users
48452279,20000,323,1,1,lowest-spending users
48216785,10000,308,1,1,lowest-spending users
23732599,100000,251,1,0,low-moderate-spending users
14498978,10000,158,1,1,lowest-spending users
49929585,50000,73,1,5, low_spending users
41451628,100000,32,1,0,low-moderate-spending users
57701097,100000,3,1,0,low-moderate-spending users
26273764,200000,366,1,2,moderate-spending users
36655930,20000,258,1,1,lowest-spending users
47225973,10000,245,1,1,lowest-spending users
41148360,20000,190,1,1,lowest-spending users
46499763,50000,137,1,5, low_spending users
39185834,200000,107,1,2,moderate-spending users
30198478,100000,94,1,0,low-moderate-spending users
46423851,20000,78,1,1,lowest-spending users
14014150,20000,78,1,1,lowest-spending users
51771347,50000,52,1,5, low_spending users
45634381,10000,43,1,1,lowest-spending users
49195821,10000,17,1,1,lowest-spending users
46323399,50000,173,1,5, low_spending users
25420258,10000,57,1,1,lowest-spending users
35119500,100000,32,1,0,low-moderate-spending users
59456393,50000,14,1,5, low_spending users
28558150,50000,36,2,5, low_spending users
45930433,20000,329,1,1,lowest-spending users
47786404,20000,308,1,1,lowest-spending users
46478000,10000,241,1,1,lowest-spending users
49544548,10000,339,1,1,lowest-spending users
42511474,20000,262,1,1,lowest-spending users
43455860,20000,233,1,1,lowest-spending users
55826520,10000,231,1,1,lowest-spending users
47841904,20000,230,1,1,lowest-spending users
4817921,10000,207,1,1,lowest-spending users
55452223,50000,50,1,5, low_spending users
46436686,50000,20,1,5, low_spending users
32147685,10000,162,1,1,lowest-spending users
39841553,20000,319,1,1,lowest-spending users
26824271,10000,200,1,1,lowest-spending users
35533929,50000,154,1,5, low_spending users
47490744,100000,39,1,0,low-moderate-spending users
61404220,20000,1,1,1,lowest-spending users
47489891,10000,285,1,1,lowest-spending users
47004926,50000,266,1,5, low_spending users
50059008,10000,256,1,1,lowest-spending users
38836838,100000,191,1,0,low-moderate-spending users
40323241,10000,359,1,1,lowest-spending users
49364156,100000,282,1,0,low-moderate-spending users
6762877,100000,233,1,0,low-moderate-spending users
33076190,200000,128,1,2,moderate-spending users
40199062,100000,340,1,0,low-moderate-spending users
879075,100000,279,1,0,low-moderate-spending users
50239102,20000,202,1,1,lowest-spending users
56986234,30000,141,1,1,lowest-spending users
44386343,100000,357,1,0,low-moderate-spending users
49595657,30000,331,1,1,lowest-spending users
49023281,20000,321,1,1,lowest-spending users
41465537,30000,291,1,1,lowest-spending users
47231944,20000,287,1,1,lowest-spending users
52791044,10000,274,1,1,lowest-spending users
55163954,50000,41,1,5, low_spending users
46459792,10000,261,1,1,lowest-spending users
45887416,10000,216,1,1,lowest-spending users
53384562,100000,124,1,0,low-moderate-spending users
57578484,30000,113,1,1,lowest-spending users
49154307,200000,73,1,2,moderate-spending users
55953424,10000,64,1,1,lowest-spending users
38586445,20000,337,1,1,lowest-spending users
41749907,100000,281,1,0,low-moderate-spending users
44824055,50000,266,1,5, low_spending users
48958953,10000,223,1,1,lowest-spending users
44508066,20000,220,1,1,lowest-spending users
45737804,10000,212,1,1,lowest-spending users
8074596,10000,31,1,1,lowest-spending users
26433463,30000,161,1,1,lowest-spending users
36133710,30000,148,1,1,lowest-spending users
12245790,50000,141,1,5, low_spending users
58346208,20000,96,1,1,lowest-spending users
47451686,20000,40,1,1,lowest-spending users
48102307,30000,36,1,1,lowest-spending users
46331720,10000,336,1,1,lowest-spending users
5482820,10000,207,1,1,lowest-spending users
48517981,50000,359,1,5, low_spending users
49829379,10000,260,1,1,lowest-spending users
42920006,10000,98,1,1,lowest-spending users
45811020,20000,95,1,1,lowest-spending users
44959197,30000,61,1,1,lowest-spending users
32784074,50000,27,1,5, low_spending users
29407113,50000,295,1,5, low_spending users
54013128,10000,197,1,1,lowest-spending users
46416752,20000,74,1,1,lowest-spending users
40168033,50000,68,1,5, low_spending users
4365287,10000,33,1,1,lowest-spending users
50757850,10000,4,1,1,lowest-spending users
44277149,50000,361,1,5, low_spending users
54431318,50000,206,1,5, low_spending users
45620020,10000,191,1,1,lowest-spending users
39117785,50000,181,1,5, low_spending users
53252016,20000,75,1,1,lowest-spending users
54313525,100000,34,1,0,low-moderate-spending users
45120814,20000,30,1,1,lowest-spending users
23658997,100000,8,1,0,low-moderate-spending users
7854894,20000,339,1,1,lowest-spending users
46993834,30000,306,1,1,lowest-spending users
48852507,10000,159,1,1,lowest-spending users
48418688,10000,74,1,1,lowest-spending users
41110730,200000,280,1,2,moderate-spending users
47736832,10000,204,1,1,lowest-spending users
41013504,100000,144,1,0,low-moderate-spending users
44636882,100000,142,1,0,low-moderate-spending users
39952751,50000,24,1,5, low_spending users
49148711,10000,7,1,1,lowest-spending users
38977253,20000,232,1,1,lowest-spending users
40067266,30000,100,1,1,lowest-spending users
43326835,100000,86,1,0,low-moderate-spending users
12956202,30000,48,1,1,lowest-spending users
52030682,100000,345,1,0,low-moderate-spending users
30487792,50000,332,1,5, low_spending users
42766802,200000,300,1,2,moderate-spending users
42208074,100000,276,1,0,low-moderate-spending users
54612863,10000,93,1,1,lowest-spending users
41648018,50000,72,1,5, low_spending users
40414788,10000,51,1,1,lowest-spending users
49727307,10000,295,1,1,lowest-spending users
41333967,30000,245,1,1,lowest-spending users
48306105,20000,223,1,1,lowest-spending users
34084297,50000,177,1,5, low_spending users
56818981,10000,176,1,1,lowest-spending users
26595309,100000,165,1,0,low-moderate-spending users
51058556,50000,148,1,5, low_spending users
52321762,10000,30,1,1,lowest-spending users
50185076,10000,295,1,1,lowest-spending users
